HMDB ID	KEGG ID	reference acc.
HMDB10368	C02530	HMDB0010368
HMDB0010368	C02530	HMDB0010368
HMDB0000604	C02530	HMDB0010370
HMDB0003975	C02530	HMDB0010370
HMDB00604	C02530	HMDB0010370
HMDB03975	C02530	HMDB0010370
HMDB10370	C02530	HMDB0010370
HMDB0010370	C02530	HMDB0010370
HMDB10380	C04230	HMDB0010380
HMDB0010380	C04230	HMDB0010380
HMDB10381	C04230	HMDB0010381
HMDB0010381	C04230	HMDB0010381
HMDB10382	C04230	HMDB0010382
HMDB0010382	C04230	HMDB0010382
HMDB10383	C04230	HMDB0010383
HMDB0010383	C04230	HMDB0010383
HMDB10384	C04230	HMDB0010384
HMDB0010384	C04230	HMDB0010384
HMDB10385	C04230	HMDB0010385
HMDB0010385	C04230	HMDB0010385
HMDB10387	C04230	HMDB0010387
HMDB0010387	C04230	HMDB0010387
HMDB10390	C04230	HMDB0010390
HMDB0010390	C04230	HMDB0010390
HMDB10391	C04230	HMDB0010391
HMDB0010391	C04230	HMDB0010391
HMDB10392	C04230	HMDB0010392
HMDB0010392	C04230	HMDB0010392
HMDB10393	C04230	HMDB0010393
HMDB0010393	C04230	HMDB0010393
HMDB10394	C04230	HMDB0010394
HMDB0010394	C04230	HMDB0010394
HMDB10395	C04230	HMDB0010395
HMDB0010395	C04230	HMDB0010395
HMDB10396	C04230	HMDB0010396
HMDB0010396	C04230	HMDB0010396
HMDB10397	C04230	HMDB0010397
HMDB0010397	C04230	HMDB0010397
HMDB10398	C04230	HMDB0010398
HMDB0010398	C04230	HMDB0010398
HMDB10399	C04230	HMDB0010399
HMDB0010399	C04230	HMDB0010399
HMDB10400	C04230	HMDB0010400
HMDB0010400	C04230	HMDB0010400
HMDB10401	C04230	HMDB0010401
HMDB0010401	C04230	HMDB0010401
HMDB10402	C04230	HMDB0010402
HMDB0010402	C04230	HMDB0010402
HMDB10403	C04230	HMDB0010403
HMDB0010403	C04230	HMDB0010403
HMDB10404	C04230	HMDB0010404
HMDB0010404	C04230	HMDB0010404
HMDB10405	C04230	HMDB0010405
HMDB0010405	C04230	HMDB0010405
HMDB10406	C04230	HMDB0010406
HMDB0010406	C04230	HMDB0010406
HMDB10408	C04230	HMDB0010408
HMDB0010408	C04230	HMDB0010408
HMDB10708	C02686	HMDB0010708
HMDB0010708	C02686	HMDB0010708
HMDB10709	C02686	HMDB0010709
HMDB0010709	C02686	HMDB0010709
HMDB10710	C02686	HMDB0010710
HMDB0010710	C02686	HMDB0010710
HMDB10711	C02686	HMDB0010711
HMDB0010711	C02686	HMDB0010711
HMDB10712	C02686	HMDB0010712
HMDB0010712	C02686	HMDB0010712
HMDB10713	C02686	HMDB0010713
HMDB0010713	C02686	HMDB0010713
HMDB10714	C02686	HMDB0010714
HMDB0010714	C02686	HMDB0010714
HMDB10715	C02505	HMDB0010715
HMDB0010715	C02505	HMDB0010715
HMDB10716	C05695	HMDB0010716
HMDB0010716	C05695	HMDB0010716
HMDB10717	C02122	HMDB0010717
HMDB0010717	C02122	HMDB0010717
HMDB10720	C01771	HMDB0010720
HMDB0010720	C01771	HMDB0010720
HMDB10727	C02367	HMDB0010727
HMDB0010727	C02367	HMDB0010727
HMDB10738	C16358	HMDB0010738
HMDB0010738	C16358	HMDB0010738
HMDB11103	C16356	HMDB0011103
HMDB0011103	C16356	HMDB0011103
HMDB11104	C05696	HMDB0011104
HMDB0011104	C05696	HMDB0011104
HMDB11105	C16365	HMDB0011105
HMDB0011105	C16365	HMDB0011105
HMDB11106	C04732	HMDB0011106
HMDB0011106	C04732	HMDB0011106
HMDB11107	C16355	HMDB0011107
HMDB0011107	C16355	HMDB0011107
HMDB11108	C16346	HMDB0011108
HMDB0011108	C16346	HMDB0011108
HMDB11110	C01528	HMDB0011110
HMDB0011110	C01528	HMDB0011110
HMDB0011666	C00222	HMDB0011111
HMDB11111	C00222	HMDB0011111
HMDB11666	C00222	HMDB0011111
HMDB0011111	C00222	HMDB0011111
HMDB11112	C05775	HMDB0011112
HMDB0011112	C05775	HMDB0011112
HMDB11113	C16335	HMDB0011113
HMDB0011113	C16335	HMDB0011113
HMDB11114	C16331	HMDB0011114
HMDB0011114	C16331	HMDB0011114
HMDB11117	C05692	HMDB0011117
HMDB0011117	C05692	HMDB0011117
HMDB11118	C05691	HMDB0011118
HMDB0011118	C05691	HMDB0011118
HMDB11120	C16336	HMDB0011120
HMDB0011120	C16336	HMDB0011120
HMDB11121	C16332	HMDB0011121
HMDB0011121	C16332	HMDB0011121
HMDB11122	C16328	HMDB0011122
HMDB0011122	C16328	HMDB0011122
HMDB11123	C05279	HMDB0011123
HMDB0011123	C05279	HMDB0011123
HMDB11133	C03805	HMDB0011133
HMDB0011133	C03805	HMDB0011133
HMDB0002218	C04805	HMDB0011134
HMDB02218	C04805	HMDB0011134
HMDB11134	C04805	HMDB0011134
HMDB0011134	C04805	HMDB0011134
HMDB11135	C05356 	HMDB0011135
HMDB0011135	C05356 	HMDB0011135
HMDB11136	C14749	HMDB0011136
HMDB0011136	C14749	HMDB0011136
HMDB11137	C05959	HMDB0011137
HMDB0011137	C05959	HMDB0011137
HMDB11147	C03820	HMDB0011147
HMDB0011147	C03820	HMDB0011147
HMDB11148	C04598	HMDB0011148
HMDB0011148	C04598	HMDB0011148
HMDB11149	C04317	HMDB0011149
HMDB0011149	C04317	HMDB0011149
HMDB11154	C15646	HMDB0011154
HMDB0011154	C15646	HMDB0011154
HMDB11155	C15647	HMDB0011155
HMDB0011155	C15647	HMDB0011155
HMDB0011338	C04756	HMDB0011158
HMDB11158	C04756	HMDB0011158
HMDB11338	C04756	HMDB0011158
HMDB0011158	C04756	HMDB0011158
HMDB11181	C08813	HMDB0011181
HMDB0011181	C08813	HMDB0011181
HMDB11182	C03091	HMDB0011182
HMDB0011182	C03091	HMDB0011182
HMDB11185	C12147	HMDB0011185
HMDB0011185	C12147	HMDB0011185
HMDB11187	C13044	HMDB0011187
HMDB0011187	C13044	HMDB0011187
HMDB0004869	C01290	HMDB0011591
HMDB04869	C01290	HMDB0011591
HMDB11591	C01290	HMDB0011591
HMDB0011591	C01290	HMDB0011591
HMDB0004867	C01290	HMDB0011592
HMDB04867	C01290	HMDB0011592
HMDB11592	C01290	HMDB0011592
HMDB0011592	C01290	HMDB0011592
HMDB0004870	C01290	HMDB0011593
HMDB04870	C01290	HMDB0011593
HMDB11593	C01290	HMDB0011593
HMDB0011593	C01290	HMDB0011593
HMDB11599	C02216	HMDB0011599
HMDB0011599	C02216	HMDB0011599
HMDB11600	C00913	HMDB0011600
HMDB0011600	C00913	HMDB0011600
HMDB11603	C16453	HMDB0011603
HMDB0011603	C16453	HMDB0011603
HMDB11605	C08825	HMDB0011605
HMDB0011605	C08825	HMDB0011605
HMDB11606	C04453	HMDB0011606
HMDB0011606	C04453	HMDB0011606
HMDB11614	C02241	HMDB0011614
HMDB0011614	C02241	HMDB0011614
HMDB11616	C02353	HMDB0011616
HMDB0011616	C02353	HMDB0011616
HMDB11617	C00946	HMDB0011617
HMDB0011617	C00946	HMDB0011617
HMDB11618	C15492	HMDB0011618
HMDB0011618	C15492	HMDB0011618
HMDB11622	C15566	HMDB0011622
HMDB0011622	C15566	HMDB0011622
HMDB11623	C12307	HMDB0011623
HMDB0011623	C12307	HMDB0011623
HMDB11624	C01633	HMDB0011624
HMDB0011624	C01633	HMDB0011624
HMDB11625	C07308	HMDB0011625
HMDB0011625	C07308	HMDB0011625
HMDB11626	C02277	HMDB0011626
HMDB0011626	C02277	HMDB0011626
HMDB11627	C19691	HMDB0011627
HMDB0011627	C19691	HMDB0011627
HMDB11628	C02283	HMDB0011628
HMDB0011628	C02283	HMDB0011628
HMDB11629	C06194	HMDB0011629
HMDB0011629	C06194	HMDB0011629
HMDB11631	C03227	HMDB0011631
HMDB0011631	C03227	HMDB0011631
HMDB11632	C01507	HMDB0011632
HMDB0011632	C01507	HMDB0011632
HMDB11634	C03375	HMDB0011634
HMDB0011634	C03375	HMDB0011634
HMDB11637	C15516	HMDB0011637
HMDB0011637	C15516	HMDB0011637
HMDB11640	C02355	HMDB0011640
HMDB0011640	C02355	HMDB0011640
HMDB11641	C03031	HMDB0011641
HMDB0011641	C03031	HMDB0011641
HMDB11648	C15497	HMDB0011648
HMDB0011648	C15497	HMDB0011648
HMDB11649	C01225	HMDB0011649
HMDB0011649	C01225	HMDB0011649
HMDB0003851	C04518	HMDB0011653
HMDB03851	C04518	HMDB0011653
HMDB11653	C04518	HMDB0011653
HMDB0011653	C04518	HMDB0011653
HMDB11654	C04692	HMDB0011654
HMDB0011654	C04692	HMDB0011654
HMDB11655	C04441	HMDB0011655
HMDB0011655	C04441	HMDB0011655
HMDB11657	C04744	HMDB0011657
HMDB0011657	C04744	HMDB0011657
HMDB11662	C04840	HMDB0011662
HMDB0011662	C04840	HMDB0011662
HMDB11668	C15658	HMDB0011668
HMDB0011668	C15658	HMDB0011668
HMDB11669	C01288	HMDB0011669
HMDB0011669	C01288	HMDB0011669
HMDB11673	C05860	HMDB0011673
HMDB0011673	C05860	HMDB0011673
HMDB11676	C02266	HMDB0011676
HMDB0011676	C02266	HMDB0011676
HMDB11688	C01151	HMDB0011688
HMDB0011688	C01151	HMDB0011688
HMDB11689	C03221	HMDB0011689
HMDB0011689	C03221	HMDB0011689
HMDB11690	C16675	HMDB0011690
HMDB0011690	C16675	HMDB0011690
HMDB11692	C03104	HMDB0011692
HMDB0011692	C03104	HMDB0011692
HMDB11698	C00550	HMDB0011698
HMDB0011698	C00550	HMDB0011698
HMDB11699	C00550	HMDB0011699
HMDB0011699	C00550	HMDB0011699
HMDB11718	C00633	HMDB0011718
HMDB0011718	C00633	HMDB0011718
HMDB11720	C01050	HMDB0011720
HMDB0011720	C01050	HMDB0011720
HMDB11723	"	 C01586"	HMDB0011723
HMDB0011723	"	 C01586"	HMDB0011723
HMDB11724	C17467	HMDB0011724
HMDB0011724	C17467	HMDB0011724
HMDB11725	C16199	HMDB0011725
HMDB0011725	C16199	HMDB0011725
HMDB11729	C03661	HMDB0011729
HMDB0011729	C03661	HMDB0011729
HMDB11730	C08243	HMDB0011730
HMDB0011730	C08243	HMDB0011730
HMDB11731	C01062	HMDB0011731
HMDB0011731	C01062	HMDB0011731
HMDB11732	C03342	HMDB0011732
HMDB0011732	C03342	HMDB0011732
HMDB11733	C02037	HMDB0011733
HMDB0011733	C02037	HMDB0011733
HMDB11734	C01112	HMDB0011734
HMDB0011734	C01112	HMDB0011734
HMDB0029148	C05282	HMDB0011737
HMDB11737	C05282	HMDB0011737
HMDB29148	C05282	HMDB0011737
HMDB0011737	C05282	HMDB0011737
HMDB11738	C05283	HMDB0011738
HMDB0011738	C05283	HMDB0011738
HMDB11740	C19636	HMDB0011740
HMDB0011740	C19636	HMDB0011740
HMDB11742	C19632	HMDB0011742
HMDB0011742	C19632	HMDB0011742
HMDB11745	C02712	HMDB0011745
HMDB0011745	C02712	HMDB0011745
HMDB11747	C03557	HMDB0011747
HMDB0011747	C03557	HMDB0011747
HMDB11750	C03372	HMDB0011750
HMDB0011750	C03372	HMDB0011750
HMDB11753	C19911	HMDB0011753
HMDB0011753	C19911	HMDB0011753
HMDB11754	C07194	HMDB0011754
HMDB0011754	C07194	HMDB0011754
HMDB11756	C02710	HMDB0011756
HMDB0011756	C02710	HMDB0011756
HMDB11773	C13916	HMDB0011773
HMDB0011773	C13916	HMDB0011773
HMDB12084	C00550	HMDB0012084
HMDB0012084	C00550	HMDB0012084
HMDB12085	C00550	HMDB0012085
HMDB0012085	C00550	HMDB0012085
HMDB12087	C00550	HMDB0012087
HMDB0012087	C00550	HMDB0012087
HMDB12088	C00550	HMDB0012088
HMDB0012088	C00550	HMDB0012088
HMDB12089	C00550	HMDB0012089
HMDB0012089	C00550	HMDB0012089
HMDB12090	C00550	HMDB0012090
HMDB0012090	C00550	HMDB0012090
HMDB12091	C00550	HMDB0012091
HMDB0012091	C00550	HMDB0012091
HMDB12092	C00550	HMDB0012092
HMDB0012092	C00550	HMDB0012092
HMDB12093	C00550	HMDB0012093
HMDB0012093	C00550	HMDB0012093
HMDB12094	C00550	HMDB0012094
HMDB0012094	C00550	HMDB0012094
HMDB12095	C00550	HMDB0012095
HMDB0012095	C00550	HMDB0012095
HMDB12096	C00550	HMDB0012096
HMDB0012096	C00550	HMDB0012096
HMDB12100	C00550	HMDB0012100
HMDB0012100	C00550	HMDB0012100
HMDB12101	C00550	HMDB0012101
HMDB0012101	C00550	HMDB0012101
HMDB12102	C00550	HMDB0012102
HMDB0012102	C00550	HMDB0012102
HMDB12103	C00550	HMDB0012103
HMDB0012103	C00550	HMDB0012103
HMDB12104	C00550	HMDB0012104
HMDB0012104	C00550	HMDB0012104
HMDB12105	C00550	HMDB0012105
HMDB0012105	C00550	HMDB0012105
HMDB12107	C00550	HMDB0012107
HMDB0012107	C00550	HMDB0012107
HMDB12108	C04230	HMDB0012108
HMDB0012108	C04230	HMDB0012108
HMDB12109	 C06475	HMDB0012109
HMDB0012109	 C06475	HMDB0012109
HMDB12110	"	 C04741"	HMDB0012110
HMDB0012110	"	 C04741"	HMDB0012110
HMDB12111	C16015	HMDB0012111
HMDB0012111	C16015	HMDB0012111
HMDB12114	C01142	HMDB0012114
HMDB0012114	C01142	HMDB0012114
HMDB12115	C01186	HMDB0012115
HMDB0012115	C01186	HMDB0012115
HMDB12126	C04537 	HMDB0012126
HMDB0012126	C04537 	HMDB0012126
HMDB12127	C09816 	HMDB0012127
HMDB0012127	C09816 	HMDB0012127
HMDB12128	C07514	HMDB0012128
HMDB0012128	C07514	HMDB0012128
HMDB12129	C09817 	HMDB0012129
HMDB0012129	C09817 	HMDB0012129
HMDB12131	C03656	HMDB0012131
HMDB0012131	C03656	HMDB0012131
HMDB12133	C02351	HMDB0012133
HMDB0012133	C02351	HMDB0012133
HMDB12134	C15606	HMDB0012134
HMDB0012134	C15606	HMDB0012134
HMDB12136	C05771	HMDB0012136
HMDB0012136	C05771	HMDB0012136
HMDB12138	C11714	HMDB0012138
HMDB0012138	C11714	HMDB0012138
HMDB12140	C06007	HMDB0012140
HMDB0012140	C06007	HMDB0012140
HMDB12141	C04272	HMDB0012141
HMDB0012141	C04272	HMDB0012141
HMDB12143	C05252	HMDB0012143
HMDB0012143	C05252	HMDB0012143
HMDB12144	C05253	HMDB0012144
HMDB0012144	C05253	HMDB0012144
HMDB12149	C04236	HMDB0012149
HMDB0012149	C04236	HMDB0012149
HMDB12150	C05548	HMDB0012150
HMDB0012150	C05548	HMDB0012150
HMDB12151	C03239	HMDB0012151
HMDB0012151	C03239	HMDB0012151
HMDB12152	C16699	HMDB0012152
HMDB0012152	C16699	HMDB0012152
HMDB12154	C02636	HMDB0012154
HMDB0012154	C02636	HMDB0012154
HMDB12155	C06714	HMDB0012155
HMDB0012155	C06714	HMDB0012155
HMDB12156	C04411	HMDB0012156
HMDB0012156	C04411	HMDB0012156
HMDB12157	C15604	HMDB0012157
HMDB0012157	C15604	HMDB0012157
HMDB12158	C06715	HMDB0012158
HMDB0012158	C06715	HMDB0012158
HMDB12161	C15767	HMDB0012161
HMDB0012161	C15767	HMDB0012161
HMDB12175	C03087	HMDB0012175
HMDB0012175	C03087	HMDB0012175
HMDB12176	C00990	HMDB0012176
HMDB0012176	C00990	HMDB0012176
HMDB12177	C04489	HMDB0012177
HMDB0012177	C04489	HMDB0012177
HMDB12179	C06749	HMDB0012179
HMDB0012179	C06749	HMDB0012179
HMDB12180	C09821	HMDB0012180
HMDB0012180	C09821	HMDB0012180
HMDB12183	C18202	HMDB0012183
HMDB0012183	C18202	HMDB0012183
HMDB12187	C04216	HMDB0012187
HMDB0012187	C04216	HMDB0012187
HMDB12188	C01230	HMDB0012188
HMDB0012188	C01230	HMDB0012188
HMDB12189	C16565	HMDB0012189
HMDB0012189	C16565	HMDB0012189
HMDB12190	C01478	HMDB0012190
HMDB0012190	C01478	HMDB0012190
HMDB12195	C03906	HMDB0012195
HMDB0012195	C03906	HMDB0012195
HMDB12199	C00251	HMDB0012199
HMDB0012199	C00251	HMDB0012199
HMDB12201	C16443	HMDB0012201
HMDB0012201	C16443	HMDB0012201
HMDB12203	C15546	HMDB0012203
HMDB0012203	C15546	HMDB0012203
HMDB12204	C00371	HMDB0012204
HMDB0012204	C00371	HMDB0012204
HMDB12206	C03691	HMDB0012206
HMDB0012206	C03691	HMDB0012206
HMDB12207	C06322	HMDB0012207
HMDB0012207	C06322	HMDB0012207
HMDB12208	C04666	HMDB0012208
HMDB0012208	C04666	HMDB0012208
HMDB12209	C06608	HMDB0012209
HMDB0012209	C06608	HMDB0012209
HMDB12210	C02147	HMDB0012210
HMDB0012210	C02147	HMDB0012210
HMDB12215	C02029	HMDB0012215
HMDB0012215	C02029	HMDB0012215
HMDB12216	C20300	HMDB0012216
HMDB0012216	C20300	HMDB0012216
HMDB12219	C17755	HMDB0012219
HMDB0012219	C17755	HMDB0012219
HMDB12221	C08543	HMDB0012221
HMDB0012221	C08543	HMDB0012221
HMDB12223	C09818	HMDB0012223
HMDB0012223	C09818	HMDB0012223
HMDB12224	C13766	HMDB0012224
HMDB0012224	C13766	HMDB0012224
HMDB12225	C02763	HMDB0012225
HMDB0012225	C02763	HMDB0012225
HMDB12226	C07943	HMDB0012226
HMDB0012226	C07943	HMDB0012226
HMDB12230	C15699	HMDB0012230
HMDB0012230	C15699	HMDB0012230
HMDB12231	C04217	HMDB0012231
HMDB0012231	C04217	HMDB0012231
HMDB12233	C03273	HMDB0012233
HMDB0012233	C03273	HMDB0012233
HMDB12236	C01267	HMDB0012236
HMDB0012236	C01267	HMDB0012236
HMDB12238	C00708	HMDB0012238
HMDB0012238	C00708	HMDB0012238
HMDB12241	C02631	HMDB0012241
HMDB0012241	C02631	HMDB0012241
HMDB12245	C08272	HMDB0012245
HMDB0012245	C08272	HMDB0012245
HMDB12247	C03340	HMDB0012247
HMDB0012247	C03340	HMDB0012247
HMDB12248	C05117	HMDB0012248
HMDB0012248	C05117	HMDB0012248
HMDB12249	C00441	HMDB0012249
HMDB0012249	C00441	HMDB0012249
HMDB12250	C03082	HMDB0012250
HMDB0012250	C03082	HMDB0012250
HMDB12251	C08270	HMDB0012251
HMDB0012251	C08270	HMDB0012251
HMDB12253	C01936	HMDB0012253
HMDB0012253	C01936	HMDB0012253
HMDB0011682	C07294	HMDB0012258
HMDB11682	C07294	HMDB0012258
HMDB12258	C07294	HMDB0012258
HMDB0012258	C07294	HMDB0012258
HMDB12259	C07295	HMDB0012259
HMDB0012259	C07295	HMDB0012259
HMDB12260	C06232	HMDB0012260
HMDB0012260	C06232	HMDB0012260
HMDB12265	C01043	HMDB0012265
HMDB0012265	C01043	HMDB0012265
HMDB12266	C04462	HMDB0012266
HMDB0012266	C04462	HMDB0012266
HMDB12267	C04421	HMDB0012267
HMDB0012267	C04421	HMDB0012267
HMDB12275	C05332	HMDB0012275
HMDB0012275	C05332	HMDB0012275
HMDB12277	C04896	HMDB0012277
HMDB0012277	C04896	HMDB0012277
HMDB12278	C04916	HMDB0012278
HMDB0012278	C04916	HMDB0012278
HMDB12282	C02174	HMDB0012282
HMDB0012282	C02174	HMDB0012282
HMDB12283	C00254	HMDB0012283
HMDB0012283	C00254	HMDB0012283
HMDB12289	C03972	HMDB0012289
HMDB0012289	C03972	HMDB0012289
HMDB12290	C04144	HMDB0012290
HMDB0012290	C04144	HMDB0012290
HMDB12295	C01008	HMDB0012295
HMDB0012295	C01008	HMDB0012295
HMDB12300	C04089	HMDB0012300
HMDB0012300	C04089	HMDB0012300
HMDB12301	C01623	HMDB0012301
HMDB0012301	C01623	HMDB0012301
HMDB12302	C00617	HMDB0012302
HMDB0012302	C00617	HMDB0012302
HMDB12303	C00935	HMDB0012303
HMDB0012303	C00935	HMDB0012303
HMDB12304	C02330	HMDB0012304
HMDB0012304	C02330	HMDB0012304
HMDB12305	C02199	HMDB0012305
HMDB0012305	C02199	HMDB0012305
HMDB12308	C00755	HMDB0012308
HMDB0012308	C00755	HMDB0012308
HMDB12309	C16666	HMDB0012309
HMDB0012309	C16666	HMDB0012309
HMDB12310	C15978	HMDB0012310
HMDB0012310	C15978	HMDB0012310
HMDB12311	C06125	HMDB0012311
HMDB0012311	C06125	HMDB0012311
HMDB12312	C06125	HMDB0012312
HMDB0012312	C06125	HMDB0012312
HMDB12313	C06125	HMDB0012313
HMDB0012313	C06125	HMDB0012313
HMDB12314	C06125	HMDB0012314
HMDB0012314	C06125	HMDB0012314
HMDB12315	C06125	HMDB0012315
HMDB0012315	C06125	HMDB0012315
HMDB12316	C06125	HMDB0012316
HMDB0012316	C06125	HMDB0012316
HMDB12317	C06125	HMDB0012317
HMDB0012317	C06125	HMDB0012317
HMDB12318	C06125	HMDB0012318
HMDB0012318	C06125	HMDB0012318
HMDB12319	C06125	HMDB0012319
HMDB0012319	C06125	HMDB0012319
HMDB12320	C02686 	HMDB0012320
HMDB0012320	C02686 	HMDB0012320
HMDB12321	C02686 	HMDB0012321
HMDB0012321	C02686 	HMDB0012321
HMDB12322	C11713	HMDB0012322
HMDB0012322	C11713	HMDB0012322
HMDB12325	C06115	HMDB0012325
HMDB0012325	C06115	HMDB0012325
HMDB12326	C15923	HMDB0012326
HMDB0012326	C15923	HMDB0012326
HMDB12327	C02781	HMDB0012327
HMDB0012327	C02781	HMDB0012327
HMDB12329	C16683	HMDB0012329
HMDB0012329	C16683	HMDB0012329
HMDB12451	C16680	HMDB0012451
HMDB0012451	C16680	HMDB0012451
HMDB12452	C16679	HMDB0012452
HMDB0012452	C16679	HMDB0012452
HMDB12453	C17333	HMDB0012453
HMDB0012453	C17333	HMDB0012453
HMDB0062211	C17335	HMDB0012454
HMDB12454	C17335	HMDB0012454
HMDB62211	C17335	HMDB0012454
HMDB0012454	C17335	HMDB0012454
HMDB12455	C05444	HMDB0012455
HMDB0012455	C05444	HMDB0012455
HMDB12456	C05448	HMDB0012456
HMDB0012456	C05448	HMDB0012456
HMDB12457	C17331	HMDB0012457
HMDB0012457	C17331	HMDB0012457
HMDB0062430	C17337	HMDB0012458
HMDB12458	C17337	HMDB0012458
HMDB62430	C17337	HMDB0012458
HMDB0012458	C17337	HMDB0012458
HMDB12459	C17336	HMDB0012459
HMDB0012459	C17336	HMDB0012459
HMDB12469	C09640	HMDB0012469
HMDB0012469	C09640	HMDB0012469
HMDB12475	C14145	HMDB0012475
HMDB0012475	C14145	HMDB0012475
HMDB12481	C04671	HMDB0012481
HMDB0012481	C04671	HMDB0012481
HMDB12482	C15522	HMDB0012482
HMDB0012482	C15522	HMDB0012482
HMDB12486	C06350	HMDB0012486
HMDB0012486	C06350	HMDB0012486
HMDB12494	C11174	HMDB0012494
HMDB0012494	C11174	HMDB0012494
HMDB12497	C15668	HMDB0012497
HMDB0012497	C15668	HMDB0012497
HMDB12535	C20388	HMDB0012535
HMDB0012535	C20388	HMDB0012535
HMDB12639	C03577	HMDB0012639
HMDB0012639	C03577	HMDB0012639
HMDB12710	C00944	HMDB0012710
HMDB0012710	C00944	HMDB0012710
HMDB12815	C12455	HMDB0012815
HMDB0012815	C12455	HMDB0012815
HMDB12819	C05651	HMDB0012819
HMDB0012819	C05651	HMDB0012819
HMDB12843	C06103	HMDB0012843
HMDB0012843	C06103	HMDB0012843
HMDB12874	C00777	HMDB0012874
HMDB0012874	C00777	HMDB0012874
HMDB12880	C18170	HMDB0012880
HMDB0012880	C18170	HMDB0012880
HMDB12882	C06102	HMDB0012882
HMDB0012882	C06102	HMDB0012882
HMDB12897	C20157	HMDB0012897
HMDB0012897	C20157	HMDB0012897
HMDB12915	C00590	HMDB0012915
HMDB0012915	C00590	HMDB0012915
HMDB12925	C15853	HMDB0012925
HMDB0012925	C15853	HMDB0012925
HMDB12947	C05183	HMDB0012947
HMDB0012947	C05183	HMDB0012947
HMDB12948	C05647	HMDB0012948
HMDB0012948	C05647	HMDB0012948
HMDB12958	C14155	HMDB0012958
HMDB0012958	C14155	HMDB0012958
HMDB12965	C07612	HMDB0012965
HMDB0012965	C07612	HMDB0012965
HMDB12971	C00854	HMDB0012971
HMDB0012971	C00854	HMDB0012971
HMDB12973	C05361	HMDB0012973
HMDB0012973	C05361	HMDB0012973
HMDB12992	C17756	HMDB0012992
HMDB0012992	C17756	HMDB0012992
HMDB13028	C01942	HMDB0013028
HMDB0013028	C01942	HMDB0013028
HMDB13035	C06606	HMDB0013035
HMDB0013035	C06606	HMDB0013035
HMDB13036	C16834	HMDB0013036
HMDB0013036	C16834	HMDB0013036
HMDB13037	C00888	HMDB0013037
HMDB0013037	C00888	HMDB0013037
HMDB13046	C02744	HMDB0013046
HMDB0013046	C02744	HMDB0013046
HMDB13070	C02325	HMDB0013070
HMDB0013070	C02325	HMDB0013070
HMDB13112	C01170	HMDB0013112
HMDB0013112	C01170	HMDB0013112
HMDB13122	C04230	HMDB0013122
HMDB0013122	C04230	HMDB0013122
HMDB13139	C14519	HMDB0013139
HMDB0013139	C14519	HMDB0013139
HMDB13163	C14460	HMDB0013163
HMDB0013163	C14460	HMDB0013163
HMDB13188	C18620	HMDB0013188
HMDB0013188	C18620	HMDB0013188
HMDB13195	C10998	HMDB0013195
HMDB0013195	C10998	HMDB0013195
HMDB0028698	C00806	HMDB0013209
HMDB13209	C00806	HMDB0013209
HMDB28698	C00806	HMDB0013209
HMDB0013209	C00806	HMDB0013209
HMDB13221	C05481  	HMDB0013221
HMDB0013221	C05481  	HMDB0013221
HMDB13222	C03065	HMDB0013222
HMDB0013222	C03065	HMDB0013222
HMDB13231	C00797	HMDB0013231
HMDB0013231	C00797	HMDB0013231
HMDB13233	C02800	HMDB0013233
HMDB0013233	C02800	HMDB0013233
HMDB0028936	C11221	HMDB0013243
HMDB13243	C11221	HMDB0013243
HMDB28936	C11221	HMDB0013243
HMDB0013243	C11221	HMDB0013243
HMDB13244	C13908	HMDB0013244
HMDB0013244	C13908	HMDB0013244
HMDB13248	C03343	HMDB0013248
HMDB0013248	C03343	HMDB0013248
HMDB13253	C05135	HMDB0013253
HMDB0013253	C05135	HMDB0013253
HMDB13287	C05545  	HMDB0013287
HMDB0013287	C05545  	HMDB0013287
HMDB13316	C14509	HMDB0013316
HMDB0013316	C14509	HMDB0013316
HMDB13318	C00977	HMDB0013318
HMDB0013318	C00977	HMDB0013318
HMDB13461	C00550	HMDB0013461
HMDB0013461	C00550	HMDB0013461
HMDB13462	C00550	HMDB0013462
HMDB0013462	C00550	HMDB0013462
HMDB13463	C00550	HMDB0013463
HMDB0013463	C00550	HMDB0013463
HMDB13464	C00550	HMDB0013464
HMDB0013464	C00550	HMDB0013464
HMDB13465	C00550	HMDB0013465
HMDB0013465	C00550	HMDB0013465
HMDB13466	C00550	HMDB0013466
HMDB0013466	C00550	HMDB0013466
HMDB13467	C00550	HMDB0013467
HMDB0013467	C00550	HMDB0013467
HMDB13468	C00550	HMDB0013468
HMDB0013468	C00550	HMDB0013468
HMDB13469	C00550	HMDB0013469
HMDB0013469	C00550	HMDB0013469
HMDB13470	C00338 	HMDB0013470
HMDB0013470	C00338 	HMDB0013470
HMDB13471	c0338	HMDB0013471
HMDB0013471	c0338	HMDB0013471
HMDB13592	C18627	HMDB0013592
HMDB0013592	C18627	HMDB0013592
HMDB13593	C00265	HMDB0013593
HMDB0013593	C00265	HMDB0013593
HMDB13609	C00525	HMDB0013609
HMDB0013609	C00525	HMDB0013609
HMDB13624	C13828	HMDB0013624
HMDB0013624	C13828	HMDB0013624
HMDB13625	C13828	HMDB0013625
HMDB0013625	C13828	HMDB0013625
HMDB13626	C13829	HMDB0013626
HMDB0013626	C13829	HMDB0013626
HMDB13627	C13828	HMDB0013627
HMDB0013627	C13828	HMDB0013627
HMDB13628	C13828	HMDB0013628
